,bidhigh,bidlow,bidclose,bidopen,tickqty,row_count,ema,ema_slow,ema_res1,ema_res2,ema_res3,rsi,sto_k,sto_d,MediaSell,MediaBuy,MediaTriggerSell,MediaTriggerBuy,value1,peaks_min,peaks_max,trend_min,trend_max,volumenPipsDiference,volumLimitOperation,volumEnableOperation,priceInPositionSell,priceInPositionBuy,sell,zone_sell,buy,zone_buy
62,151.239,151.225,151.232,151.226,231,62,151.26925156434834,151.26925156434834,151.26925156434834,151.26925156434834,151.26925156434834,45.58824906531662,0.3566223213807076,0.34655599339960064,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
63,151.232,151.221,151.226,151.232,213,63,151.26848709857933,151.26848709857933,151.26848709857933,151.26848709857933,151.26848709857933,43.733187499117236,0.34372974372986703,0.341704928205592,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
64,151.241,151.224,151.229,151.226,279,64,151.2677985900147,151.2677985900147,151.2677985900147,151.2677985900147,151.2677985900147,44.93358598435944,0.3721428918022867,0.3574991480970004,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
65,151.23,151.184,151.191,151.229,335,65,151.26647727157535,151.26647727157535,151.26647727157535,151.26647727157535,151.26647727157535,34.84484039581483,0.304479818730505,0.3401180708273146,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
66,151.216,151.191,151.208,151.191,347,66,151.26548429132453,151.26548429132453,151.26548429132453,151.26548429132453,151.26548429132453,41.17555160482202,0.317806837871398,0.3314769609801345,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
67,151.228,151.2,151.224,151.208,387,67,151.26478889462328,151.26478889462328,151.26478889462328,151.26478889462328,151.26478889462328,46.42485120055527,0.3933576547513347,0.33854856616070267,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
68,151.236,151.215,151.222,151.224,339,68,151.26408067360063,151.26408067360063,151.26408067360063,151.26408067360063,151.26408067360063,45.8765646128993,0.44709092353940094,0.3860856095992996,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
69,151.224,151.199,151.199,151.222,343,69,151.2630168509477,151.2630168509477,151.2630168509477,151.2630168509477,151.2630168509477,40.04873356650222,0.39812466058901125,0.4128581161261465,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
70,151.205,151.176,151.186,151.199,369,70,151.2617732802978,151.2617732802978,151.2617732802978,151.2617732802978,151.2617732802978,37.1878763585685,0.3257380726761312,0.39031812360044915,0,0,0.0,0.0,1,1.0,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
71,151.199,151.18,151.197,151.186,210,71,151.26073996301423,151.26073996301423,151.26073996301423,151.26073996301423,151.26073996301423,41.00829453458212,0.30999117852087194,0.3446181357582099,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
72,151.217,151.199,151.21,151.199,155,72,151.259940084094,151.259940084094,151.259940084094,151.259940084094,151.259940084094,45.22671715767568,0.35510918082289505,0.3302796283449588,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
73,151.226,151.204,151.217,151.211,341,73,151.25927104079278,151.25927104079278,151.25927104079278,151.25927104079278,151.25927104079278,47.39686189451041,0.4216222432482948,0.3622410236111425,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
74,151.239,151.205,151.213,151.217,249,74,151.2585583575054,151.2585583575054,151.2585583575054,151.2585583575054,151.2585583575054,46.27436393236408,0.47415034943699635,0.41696074484146184,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
75,151.232,151.21,151.232,151.213,212,75,151.25815391096265,151.25815391096265,151.25815391096265,151.25815391096265,151.25815391096265,52.05334319704073,0.5697595153082556,0.48851085808277755,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
76,151.243,151.214,151.215,151.232,200,76,151.2575040397433,151.2575040397433,151.2575040397433,151.2575040397433,151.2575040397433,47.18753073905106,0.5807913951650345,0.5415672262083486,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
77,151.222,151.194,151.207,151.215,232,77,151.25675180538158,151.25675180538158,151.25675180538158,151.25675180538158,151.25675180538158,45.06361606614333,0.5581968903396982,0.5695827118278287,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
78,151.229,151.207,151.227,151.207,267,78,151.2563134452041,151.2563134452041,151.2563134452041,151.2563134452041,151.2563134452041,50.974289215837146,0.6187619306617708,0.585916836282729,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
79,151.242,151.225,151.232,151.227,307,79,151.2559590204811,151.2559590204811,151.2559590204811,151.2559590204811,151.2559590204811,52.34758787462717,0.6880779882644594,0.6216790272103456,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
80,151.236,151.223,151.23,151.232,325,80,151.25558457134636,151.25558457134636,151.25558457134636,151.25558457134636,151.25558457134636,51.72660688851706,0.7344014955206645,0.6804138864799184,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
81,151.25,151.23,151.245,151.23,263,81,151.2554334692633,151.2554334692633,151.2554334692633,151.2554334692633,151.2554334692633,55.92778410560963,0.7826921536833064,0.7350572845824047,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
82,151.268,151.243,151.258,151.244,239,82,151.25546973531786,151.25546973531786,151.25546973531786,151.25546973531786,151.25546973531786,59.22306942686901,0.8222026852429593,0.7797655076675248,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
83,151.275,151.247,151.273,151.258,324,83,151.25571495845767,151.25571495845767,151.25571495845767,151.25571495845767,151.25571495845767,62.67337813506926,0.8545294791479544,0.8198081600374969,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
84,151.289,151.272,151.28,151.273,235,84,151.25605130885026,151.25605130885026,151.25605130885026,151.25605130885026,151.25605130885026,64.18846108557591,0.8809786710524653,0.8525703244061724,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
85,151.285,151.275,151.281,151.279,134,85,151.25639347772855,151.25639347772855,151.25639347772855,151.25639347772855,151.25639347772855,64.40957500419819,0.9026189168933297,0.8793757277662545,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
86,151.281,151.256,151.27,151.281,283,86,151.25657829292396,151.25657829292396,151.25657829292396,151.25657829292396,151.25657829292396,60.040464311952704,0.8932975398551214,0.892298407693598,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
87,151.281,151.263,151.276,151.27,244,87,151.25683958879347,151.25683958879347,151.25683958879347,151.25683958879347,151.25683958879347,61.56416857555182,0.8958629706536126,0.8972598350644803,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
88,151.303,151.272,151.274,151.272,532,88,151.25706829763325,151.25706829763325,151.25706829763325,151.25706829763325,151.25706829763325,60.73703470883287,0.8898415386269442,0.8930007041801117,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
89,151.304,151.267,151.287,151.274,389,89,151.25746352867782,151.25746352867782,151.25746352867782,151.25746352867782,151.25746352867782,64.09643629079272,0.9098703515334785,0.8985249711369883,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
90,151.316,151.285,151.305,151.288,596,90,151.25808549087475,151.25808549087475,151.25808549087475,151.25808549087475,151.25808549087475,68.14043529708697,0.9262575615155861,0.9086564985586808,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
91,151.318,151.295,151.295,151.305,429,91,151.25856412475287,151.25856412475287,151.25856412475287,151.25856412475287,151.25856412475287,63.85902837361681,0.9009805565912069,0.9123695017237063,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
92,151.296,151.256,151.274,151.294,499,92,151.25876248636303,151.25876248636303,151.25876248636303,151.25876248636303,151.25876248636303,55.94934453437761,0.7579451238810122,0.8617277557847851,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
93,151.323,151.271,151.313,151.274,473,93,151.2594533555223,151.2594533555223,151.2594533555223,151.2594533555223,151.2594533555223,64.65937347901405,0.801955103078213,0.8202936012118548,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,0.11699999999999022,0.0006,1,0,0,0,0.0,0,0.0
