,bidhigh,bidlow,bidclose,bidopen,tickqty,row_count,ema,ema_slow,ema_res1,ema_res2,ema_res3,rsi,sto_k,sto_d,MediaSell,MediaBuy,MediaTriggerSell,MediaTriggerBuy,value1,peaks_min,peaks_max,trend_min,trend_max,volumenPipsDiference,volumLimitOperation,volumEnableOperation,priceInPositionSell,priceInPositionBuy,sell,zone_sell,buy,zone_buy
461,176.981,176.913,176.95,176.926,1296,461,176.93344351761064,176.93344351761064,176.93344351761064,176.93344351761064,176.93344351761064,49.05037095883474,0.4119611244926542,0.42212056984485996,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
462,176.991,176.926,176.96,176.948,1300,462,176.9335692639586,176.9335692639586,176.9335692639586,176.9335692639586,176.9335692639586,50.14357360516546,0.4438772836758226,0.41885622381243914,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
463,177.029,176.954,177.016,176.958,1260,463,176.93395928804904,176.93395928804904,176.93395928804904,176.93395928804904,176.93395928804904,55.829986957540285,0.5449905048256731,0.46694297099804977,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
464,177.02,176.958,176.964,177.015,1447,464,176.9341013217569,176.9341013217569,176.9341013217569,176.9341013217569,176.9341013217569,50.14036617585089,0.5350278818449081,0.5079652234488011,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
465,176.987,176.881,176.942,176.964,1771,465,176.9341386395621,176.9341386395621,176.9341386395621,176.9341386395621,176.9341386395621,47.92638936802817,0.4876609585861528,0.5225597817522446,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
466,177.053,176.922,177.009,176.943,1675,466,176.9344920678934,176.9344920678934,176.9344920678934,176.9344920678934,176.9344920678934,54.484255697928944,0.5683357932104091,0.5303415445471565,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
467,177.025,176.98,177.003,177.009,1298,467,176.9348152653837,176.9348152653837,176.9348152653837,176.9348152653837,176.9348152653837,53.83376765850995,0.6236472889190251,0.5598813469051955,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
468,177.032,176.988,176.998,177.002,1204,468,176.93511313366233,176.93511313366233,176.93511313366233,176.93511313366233,176.93511313366233,53.265961574173616,0.6599894930727853,0.6173241917340729,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
469,177.081,176.985,177.043,176.999,1392,469,176.93562137164926,176.93562137164926,176.93562137164926,176.93562137164926,176.93562137164926,57.580339518428225,0.7218095852413698,0.6684821224110599,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
470,177.09,177.014,177.017,177.045,1345,470,176.93600445814138,176.93600445814138,176.93600445814138,176.93600445814138,176.93600445814138,54.467570213086155,0.7255849801839639,0.7024613528327062,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
471,177.08,177.0,177.076,177.015,1323,471,176.9366630101483,176.9366630101483,176.9366630101483,176.9366630101483,176.9366630101483,59.75695794407319,0.775478620150516,0.7409577285252831,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.16799999999997794,0.0006,1,0,0,0,0.0,0,0.0
472,177.159,177.044,177.157,177.078,1503,472,176.9376987582423,176.9376987582423,176.9376987582423,176.9376987582423,176.9376987582423,65.6299679953967,0.8163006892140586,0.772454763182846,0,0,0.0,0.0,1,,1.0,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
473,177.169,177.028,177.045,177.159,959,473,176.93820279683516,176.93820279683516,176.93820279683516,176.93820279683516,176.93820279683516,53.962906169038284,0.75498597616455,0.7822550951763747,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
474,177.073,177.032,177.061,177.043,881,474,176.93877921979947,176.93877921979947,176.93877921979947,176.93877921979947,176.93877921979947,55.18238217339048,0.7183500481515434,0.7632122378433838,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
475,177.084,177.028,177.032,177.063,969,475,176.93921650091886,176.93921650091886,176.93921650091886,176.93921650091886,176.93921650091886,52.48264012053493,0.6266203081217211,0.699985444145938,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
476,177.092,177.028,177.048,177.032,1272,476,176.93972642748642,176.93972642748642,176.93972642748642,176.93972642748642,176.93972642748642,53.818243418430626,0.5698648718823286,0.6382784093851976,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
477,177.112,177.029,177.108,177.048,1232,477,176.94051466767763,176.94051466767763,176.94051466767763,176.94051466767763,176.94051466767763,58.504447738758934,0.5920392405166447,0.5961748068402315,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
478,177.116,177.013,177.035,177.11,1272,478,176.94095695705963,176.94095695705963,176.94095695705963,176.94095695705963,176.94095695705963,51.66971312944629,0.5077723656175128,0.5565588260054954,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
479,177.039,176.971,176.979,177.035,943,479,176.94113491535242,176.94113491535242,176.94113491535242,176.94113491535242,176.94113491535242,47.14304369955535,0.41545011732341947,0.5050872411525258,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
480,176.998,176.924,176.966,176.979,1289,480,176.94125114988913,176.94125114988913,176.94125114988913,176.94125114988913,176.94125114988913,46.137693976163455,0.33991373235552497,0.42104540509881927,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
481,176.988,176.922,176.945,176.966,834,481,176.94126866234194,176.94126866234194,176.94126866234194,176.94126866234194,176.94126866234194,44.49538933100101,0.2781112355636113,0.3444916950808521,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
482,176.979,176.938,176.964,176.944,970,482,176.9413747778686,176.9413747778686,176.9413747778686,176.9413747778686,176.9413747778686,46.34675151516006,0.24873908676621648,0.28892135156178433,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
483,176.968,176.926,176.955,176.964,699,483,176.9414383408043,176.9414383408043,176.9414383408043,176.9414383408043,176.9414383408043,45.57523823279404,0.21466828794538587,0.2471728700917379,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
484,177.008,176.952,176.996,176.956,823,484,176.9416927048413,176.9416927048413,176.9416927048413,176.9416927048413,176.9416927048413,49.66500645164574,0.23252558751584304,0.23197765407581514,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
485,177.018,176.977,177.006,176.996,737,485,176.9419923018893,176.9419923018893,176.9419923018893,176.9419923018893,176.9419923018893,50.63441274208155,0.25829059502830326,0.23516149016317736,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
486,177.032,176.971,176.981,177.006,1551,486,176.94217391120017,176.94217391120017,176.94217391120017,176.94217391120017,176.94217391120017,48.15048088682845,0.25148483151506906,0.24743367135307173,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
487,177.017,176.958,177.001,176.983,982,487,176.94244760793106,176.94244760793106,176.94244760793106,176.94244760793106,176.94244760793106,50.242684979188326,0.3188916298254797,0.2762223521229506,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
488,177.012,176.957,176.971,177.0,666,488,176.942580364287,176.942580364287,176.942580364287,176.942580364287,176.942580364287,47.182850251603035,0.3384076077111822,0.30292802301724364,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
489,176.983,176.93,176.961,176.971,675,489,176.94266595140115,176.94266595140115,176.94266595140115,176.94266595140115,176.94266595140115,46.178450822601015,0.32456896666687696,0.3272894014011796,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
490,176.992,176.932,176.977,176.962,830,490,176.94282538072756,176.94282538072756,176.94282538072756,176.94282538072756,176.94282538072756,48.07339078609648,0.36093645707917954,0.34130434381907954,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
491,176.978,176.932,176.966,176.977,529,491,176.94293292145463,176.94293292145463,176.94293292145463,176.94293292145463,176.94293292145463,46.85815548760333,0.33452733297565074,0.3400109189072357,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
492,177.046,176.96,177.042,176.967,637,492,176.9433923396537,176.9433923396537,176.9433923396537,176.9433923396537,176.9433923396537,55.23496564067697,0.4555223633437143,0.3836620511328482,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
493,177.083,177.03,177.071,177.045,703,493,176.94398373154974,176.94398373154974,176.94398373154974,176.94398373154974,176.94398373154974,57.94519063574617,0.5545182972812208,0.4481893312001952,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
494,177.112,177.053,177.097,177.073,590,494,176.94469242319315,176.94469242319315,176.94469242319315,176.94469242319315,176.94469242319315,60.25656553096412,0.6355149705028171,0.5485185437092507,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
495,177.114,177.071,177.105,177.095,678,495,176.94543440990543,176.94543440990543,176.94543440990543,176.94543440990543,176.94543440990543,60.96386190451755,0.7017849758659414,0.6306060812166597,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
496,177.121,177.081,177.1,177.104,569,496,176.94614936465032,176.94614936465032,176.94614936465032,176.94614936465032,176.94614936465032,60.24589122148333,0.7496927580317346,0.6956642348001643,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
497,177.113,177.076,177.095,177.1,521,497,176.94683744850104,176.94683744850104,176.94683744850104,176.94683744850104,176.94683744850104,59.495169179211274,0.7825769030360752,0.744684878977917,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
498,177.102,177.005,177.02,177.095,589,498,176.94717543995722,176.94717543995722,176.94717543995722,176.94717543995722,176.94717543995722,49.56833917951276,0.7147851428881106,0.7490182679853068,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
499,177.032,176.997,177.028,177.023,478,499,176.94754859361248,176.94754859361248,176.94754859361248,176.94754859361248,176.94754859361248,50.512010247884206,0.6659229651752842,0.7210950036998234,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
500,177.073,177.029,177.059,177.029,400,500,176.9480628250614,176.9480628250614,176.9480628250614,176.9480628250614,176.9480628250614,54.07947083668831,0.666494198452769,0.6824007688387214,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
501,177.079,177.029,177.032,177.058,486,501,176.94844986644975,176.94844986644975,176.94844986644975,176.94844986644975,176.94844986644975,50.67081940683442,0.5709818842955883,0.6344663493078806,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
502,177.05,177.004,177.024,177.033,436,502,176.94879801895314,176.94879801895314,176.94879801895314,176.94879801895314,176.94879801895314,49.676803693314675,0.4757231459744473,0.5710664095742682,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
503,177.034,176.997,177.031,177.022,496,503,176.94917659142732,176.94917659142732,176.94917659142732,176.94917659142732,176.94917659142732,50.585586791601266,0.41275744028925004,0.48648749018642856,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
504,177.071,177.006,177.071,177.032,881,504,176.9497372922474,176.9497372922474,176.9497372922474,176.9497372922474,176.9497372922474,55.505154083788156,0.446801542054841,0.4450940427728461,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
505,177.076,177.049,177.065,177.071,558,505,176.95026747327532,176.95026747327532,176.95026747327532,176.95026747327532,176.95026747327532,54.6310417911702,0.46783762531758916,0.4424655358872267,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
506,177.087,177.038,177.076,177.063,651,506,176.95084546170892,176.95084546170892,176.95084546170892,176.95084546170892,176.95084546170892,55.992381280374005,0.5185338146537649,0.477724327342065,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
507,177.143,177.074,177.102,177.076,701,507,176.95153989422406,176.95153989422406,176.95153989422406,176.95153989422406,176.95153989422406,59.10031324885665,0.6060731210803532,0.5308148536839024,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
508,177.152,177.09,177.148,177.1,882,508,176.95244192589925,176.95244192589925,176.95244192589925,176.95244192589925,176.95244192589925,63.929200938555006,0.6776961899748344,0.6007677085696508,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
509,177.194,177.116,177.193,177.148,691,509,176.95354576839918,176.95354576839918,176.95354576839918,176.95354576839918,176.95354576839918,67.90140093380501,0.7362968827066827,0.6733553979206235,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
510,177.2,177.171,177.18,177.196,631,510,176.95458427333648,176.95458427333648,176.95458427333648,176.95458427333648,176.95458427333648,65.66323799441727,0.7702568900467217,0.7280833209094131,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
511,177.205,177.166,177.198,177.177,530,511,176.9556999000342,176.9556999000342,176.9556999000342,176.9556999000342,176.9556999000342,67.26401471003972,0.8120283645836813,0.7728607124456954,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
512,177.219,177.179,177.182,177.197,524,512,176.95673646930962,176.95673646930962,176.95673646930962,176.95673646930962,176.95673646930962,64.40446217892988,0.8287853195259849,0.8036901913854627,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.24399999999999977,0.0006,1,0,0,0,0.0,0,0.0
513,177.232,177.167,177.232,177.181,605,513,176.95799657437928,176.95799657437928,176.95799657437928,176.95799657437928,176.95799657437928,68.83981852299699,0.8599152614303512,0.8335763151800059,0,0,0.0,0.0,1,,1.0,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
514,177.234,177.194,177.204,177.231,717,514,176.95912207283482,176.95912207283482,176.95912207283482,176.95912207283482,176.95912207283482,64.05118729602123,0.8549007283232636,0.8478671030932,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
515,177.222,177.175,177.208,177.204,776,515,176.9602600589386,176.9602600589386,176.9602600589386,176.9602600589386,176.9602600589386,64.42991041638695,0.8533103861106421,0.8560421252880859,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
516,177.218,177.194,177.201,177.208,480,516,176.9613601957941,176.9613601957941,176.9613601957941,176.9613601957941,176.9613601957941,63.181863333990165,0.8366245816429632,0.8482785653589565,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
517,177.204,177.173,177.179,177.203,497,517,176.96235419497975,176.96235419497975,176.96235419497975,176.96235419497975,176.96235419497975,59.31301833021744,0.7516105884438198,0.8138485187324753,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
518,177.187,177.136,177.15,177.182,485,518,176.96321071367174,176.96321071367174,176.96321071367174,176.96321071367174,176.96321071367174,54.591792283431715,0.6149541178176706,0.7343964293014849,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
519,177.199,177.139,177.191,177.152,342,519,176.96424987434327,176.96424987434327,176.96424987434327,176.96424987434327,176.96424987434327,59.47772689790239,0.5940533691235487,0.6535393584616801,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
520,177.215,177.184,177.198,177.191,370,520,176.96531562060346,176.96531562060346,176.96531562060346,176.96531562060346,176.96531562060346,60.25992963050596,0.5924738208571951,0.6004937692661385,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
521,177.208,177.169,177.171,177.201,385,521,176.96625287386252,176.96625287386252,176.96625287386252,176.96625287386252,176.96625287386252,55.80797488890878,0.5313145008786989,0.5726138969531479,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
522,177.183,177.152,177.163,177.169,332,522,176.9671488962324,176.9671488962324,176.9671488962324,176.9671488962324,176.9671488962324,54.5290659431874,0.46353669805819536,0.5291083399313635,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
523,177.163,177.133,177.139,177.163,267,523,176.96793109783866,176.96793109783866,176.96793109783866,176.96793109783866,176.96793109783866,50.788051450522836,0.37925729841125067,0.4580361657827153,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
524,177.142,177.118,177.13,177.139,281,524,176.9686683619625,176.9686683619625,176.9686683619625,176.9686683619625,176.9686683619625,49.425640489025824,0.31030142597284144,0.38436514081409606,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
525,177.14,177.122,177.138,177.129,208,525,176.96943823597263,176.96943823597263,176.96943823597263,176.96943823597263,176.96943823597263,50.685527705567424,0.27436954058471913,0.3213094216562706,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
526,177.188,177.129,177.18,177.139,287,526,176.97039503405688,176.97039503405688,176.97039503405688,176.97039503405688,176.97039503405688,56.74653380302415,0.3581740091415149,0.31428165856635865,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
527,177.178,177.137,177.149,177.178,396,527,176.9712061718707,176.9712061718707,176.9712061718707,176.9712061718707,176.9712061718707,51.719621640689525,0.3438536010623146,0.32546571692951637,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
528,177.158,177.139,177.145,177.149,275,528,176.97199502633384,176.97199502633384,176.97199502633384,176.97199502633384,176.97199502633384,51.093883835207464,0.32144171637722024,0.3411564421936834,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
529,177.146,177.107,177.113,177.145,261,529,176.97263470147178,176.97263470147178,176.97263470147178,176.97263470147178,176.97263470147178,46.29315630030572,0.26299776794499835,0.30943102846151116,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
530,177.162,177.107,177.15,177.111,355,530,176.97343888888813,176.97343888888813,176.97343888888813,176.97343888888813,176.97343888888813,51.892832306871256,0.31558704758594064,0.30000884396938654,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
531,177.152,177.107,177.134,177.15,581,531,176.9741664904702,176.9741664904702,176.9741664904702,176.9741664904702,176.9741664904702,49.501535823743154,0.31519537271952625,0.29792672941682186,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
532,177.175,177.129,177.17,177.134,266,532,176.97505345447186,176.97505345447186,176.97505345447186,176.97505345447186,176.97505345447186,54.55048547762025,0.412568262889875,0.3477835610651141,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
533,177.175,177.13,177.14,177.168,196,533,176.9758001249653,176.9758001249653,176.9758001249653,176.9758001249653,176.9758001249653,50.07986316808762,0.41082586502382956,0.37952983354441033,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
534,177.147,177.108,177.111,177.141,193,534,176.9764118128636,176.9764118128636,176.9764118128636,176.9764118128636,176.9764118128636,46.16162844797271,0.33613025320131507,0.3865081270383399,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
535,177.119,177.087,177.101,177.113,263,535,176.9769751901691,176.9769751901691,176.9769751901691,176.9769751901691,176.9769751901691,44.864754296597035,0.27501566171016684,0.3406572599784372,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
536,177.135,177.099,177.123,177.099,251,536,176.97763515236585,176.97763515236585,176.97763515236585,176.97763515236585,176.97763515236585,48.28915259162263,0.2829838286192407,0.2980432478435743,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
537,177.134,177.068,177.086,177.126,290,537,176.97812465135885,176.97812465135885,176.97812465135885,176.97812465135885,176.97812465135885,43.428726749170565,0.23153222341574237,0.26317723791505004,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.3189999999999884,0.0006,1,0,0,0,0.0,0,0.0
538,177.087,177.048,177.065,177.082,350,538,176.97851687335054,176.97851687335054,176.97851687335054,176.97851687335054,176.97851687335054,40.92387362180852,0.189435455521971,0.23465050251898475,0,0,0.0,0.0,1,1.0,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,1,0,0.0,1,1.0
539,177.09,177.047,177.089,177.066,321,539,176.97901541835355,176.97901541835355,176.97901541835355,176.97901541835355,176.97901541835355,44.82091346621839,0.1965510869855144,0.20583958864107596,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
540,177.102,177.073,177.095,177.089,233,540,176.97953851595295,176.97953851595295,176.97953851595295,176.97953851595295,176.97953851595295,45.778975838968606,0.21276257766347986,0.19958304005698843,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
541,177.102,177.064,177.066,177.093,255,541,176.9799282606602,176.9799282606602,176.9799282606602,176.9799282606602,176.9799282606602,42.00235895609926,0.1758100743653664,0.1950412463381202,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
542,177.1,177.045,177.094,177.068,315,542,176.98044219979815,176.98044219979815,176.98044219979815,176.98044219979815,176.98044219979815,46.56277061553096,0.21414763660196828,0.20090676287693815,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
543,177.112,177.068,177.072,177.092,270,543,176.980854492905,176.980854492905,176.980854492905,176.980854492905,176.980854492905,43.671931074743064,0.1971552763420677,0.1957043291031341,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
544,177.098,177.074,177.092,177.074,255,544,176.98135473557707,176.98135473557707,176.98135473557707,176.98135473557707,176.98135473557707,46.88397361461609,0.24594836089435204,0.2190837579461293,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
545,177.105,177.08,177.09,177.093,296,545,176.9818434765209,176.9818434765209,176.9818434765209,176.9818434765209,176.9818434765209,46.5992662330138,0.27960038305151946,0.24090134009597972,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
546,177.117,177.086,177.095,177.091,253,546,176.98235225368433,176.98235225368433,176.98235225368433,176.98235225368433,176.98235225368433,47.45397355897156,0.410582131587607,0.31204362517782613,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
547,177.15,177.091,177.146,177.095,349,547,176.98308767992597,176.98308767992597,176.98308767992597,176.98308767992597,176.98308767992597,55.276842502000385,0.5177490167534967,0.40264384379754103,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
548,177.176,177.137,177.174,177.149,439,548,176.98394520161386,176.98394520161386,176.98394520161386,176.98394520161386,176.98394520161386,58.878071410314604,0.6054310137074065,0.51125405401617,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.1670000000000016,0.0006,1,0,0,0,0.0,1,0.0
