date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty,ema,ema_slow,ema_res1,ema_res2,ema_res3,tickqtySMAFast,tickqtySMA,RSI,RSI_uppval,RSI_subval,zone_upp_rsi,zone_sub_rsi,sell,zone_sell,buy,zone_buy
2022-11-30 09:19:00,1.03774,1.03772,1.03787,1.03768,1.03777,1.03773,1.03789,1.0377,203,,,,,,,,,False,False,,,False,,False,
2022-11-30 09:20:00,1.03771,1.03746,1.03775,1.03741,1.03773,1.03748,1.03776,1.03745,265,,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:21:00,1.03746,1.03737,1.03748,1.03733,1.03749,1.0374,1.0375,1.03735,125,1.0375166666666666,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:22:00,1.03737,1.03717,1.03742,1.03716,1.03739,1.03719,1.03745,1.03717,174,1.0373333333333334,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:23:00,1.03717,1.03731,1.03738,1.03717,1.03718,1.03732,1.0374,1.03718,181,1.0372833333333331,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:24:00,1.0373,1.03725,1.03741,1.03722,1.03732,1.03728,1.03742,1.03723,193,1.0372433333333333,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:25:00,1.03725,1.03737,1.03737,1.03717,1.03727,1.03738,1.03739,1.03719,179,1.03731,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:26:00,1.03737,1.03741,1.03745,1.03737,1.03738,1.03743,1.03747,1.03738,200,1.0373433333333333,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:27:00,1.03742,1.03742,1.0375,1.03739,1.03743,1.03746,1.03752,1.03741,154,1.0373999999999999,,,,,,,,False,False,False,False,False,False,False,False
2022-11-30 09:28:00,1.03742,1.03729,1.03743,1.03722,1.03745,1.0373,1.03747,1.03725,169,1.0373733333333333,,,,,184.3,,,False,False,False,False,False,False,False,False
2022-11-30 09:29:00,1.03728,1.03722,1.03733,1.03716,1.03729,1.03724,1.03735,1.03718,215,1.03731,,,,,185.5,,,False,False,False,False,False,False,False,False
2022-11-30 09:30:00,1.03723,1.03728,1.03728,1.0371,1.03724,1.03729,1.03732,1.03712,173,1.0372633333333334,,,,,176.3,,,False,False,False,False,False,False,False,False
2022-11-30 09:31:00,1.03727,1.03711,1.03727,1.03711,1.03729,1.03714,1.03729,1.03714,164,1.0372033333333333,,,,,180.2,,,False,False,False,False,False,False,False,False
2022-11-30 09:32:00,1.03711,1.03716,1.03722,1.0371,1.03713,1.03718,1.03724,1.03711,173,1.0371833333333333,,,,,180.1,,,False,False,False,False,False,False,False,False
2022-11-30 09:33:00,1.03714,1.03676,1.03714,1.03676,1.03716,1.03678,1.03716,1.03678,165,1.0370100000000002,,,,,178.5,,,False,False,False,False,False,False,False,False
2022-11-30 09:34:00,1.03681,1.03691,1.03708,1.03675,1.03683,1.03692,1.03709,1.03677,180,1.0369433333333333,,,,,177.2,,29.230769230773433,False,True,False,True,False,False,False,False
2022-11-30 09:35:00,1.0369,1.03686,1.03697,1.0368,1.03692,1.03689,1.03698,1.03682,226,1.0368433333333333,,,,,181.9,,28.449197860965185,False,True,False,False,False,False,False,False
2022-11-30 09:36:00,1.03686,1.03681,1.03698,1.03681,1.03688,1.03683,1.03699,1.03683,223,1.03686,,,,,184.2,,27.6568882287457,False,True,False,False,False,False,False,False
2022-11-30 09:37:00,1.03682,1.03667,1.03684,1.03662,1.03683,1.03668,1.03685,1.03664,184,1.03678,,,,,187.2,,25.524331734068483,False,True,False,False,False,False,False,False
2022-11-30 09:38:00,1.03667,1.0367,1.03682,1.03667,1.03669,1.03674,1.03684,1.03668,184,1.0367266666666666,,,,,188.7,,26.819860047111817,False,True,False,False,False,False,False,False
2022-11-30 09:39:00,1.03669,1.03653,1.03669,1.03651,1.03671,1.03657,1.03673,1.03653,173,1.0366333333333333,,,,,184.5,,24.257877384729085,False,True,False,False,False,False,False,False
2022-11-30 09:40:00,1.03653,1.03661,1.03664,1.03651,1.03656,1.03663,1.03665,1.03652,165,1.0366133333333332,,,,,183.7,,27.738301227744245,False,True,False,False,False,False,False,False
2022-11-30 09:41:00,1.03657,1.03647,1.03676,1.03646,1.03659,1.03648,1.03677,1.03648,198,1.0365366666666667,,,,,187.1,,25.53799684189758,False,True,False,False,False,False,False,False
2022-11-30 09:42:00,1.03645,1.03632,1.03645,1.03622,1.03647,1.03634,1.03647,1.03624,214,1.0364666666666666,,,,,191.2,,23.40658485668206,False,True,False,False,False,False,False,False
2022-11-30 09:43:00,1.03632,1.03633,1.03645,1.03619,1.03635,1.03635,1.03647,1.0362,248,1.0363733333333334,,,,,199.5,,23.860487415726126,False,True,False,False,False,False,False,False
2022-11-30 09:44:00,1.03641,1.0365,1.03663,1.03638,1.03643,1.03651,1.03664,1.03641,195,1.0363833333333332,,,,,201.0,,31.278321268626883,False,True,False,False,False,False,False,False
2022-11-30 09:45:00,1.0365,1.03616,1.0365,1.03608,1.03652,1.03618,1.03654,1.0361,220,1.0363299999999998,,,,,200.4,,25.8762370620925,False,True,False,False,False,False,False,False
2022-11-30 09:46:00,1.03618,1.03606,1.03631,1.03593,1.03621,1.03607,1.03634,1.03594,210,1.03624,,,,,199.1,,24.540603106502658,False,True,False,False,False,False,False,False
2022-11-30 09:47:00,1.03605,1.03584,1.03608,1.03584,1.03607,1.03585,1.03611,1.03585,155,1.03602,,,,,196.2,,21.878691777605468,False,True,False,False,False,False,False,False
2022-11-30 09:48:00,1.03584,1.03573,1.03593,1.03568,1.03586,1.03575,1.03596,1.0357,207,1.0358766666666668,1.03686,,,,198.5,,20.677167301228437,False,True,False,False,False,False,False,False
2022-11-30 09:49:00,1.03573,1.03577,1.03584,1.03569,1.03576,1.03579,1.03585,1.03571,204,1.0357800000000001,1.036795,,,,201.6,,22.338840713438188,False,True,False,False,False,False,False,False
2022-11-30 09:50:00,1.03576,1.0359,1.03593,1.03568,1.03578,1.03591,1.03594,1.0357,169,1.0358,1.036743,,,,202.0,,27.618678143417398,False,True,False,False,False,False,False,False
2022-11-30 09:51:00,1.03589,1.03615,1.03615,1.03589,1.03592,1.03616,1.03616,1.03591,212,1.03594,1.0367023333333334,,,,203.4,,36.51207538721873,False,True,False,False,False,False,False,False
2022-11-30 09:52:00,1.03613,1.03619,1.03624,1.03602,1.03615,1.0362,1.03626,1.03604,158,1.03608,1.0366696666666668,,,,197.8,,37.82174844374406,False,True,False,False,False,False,False,False
2022-11-30 09:53:00,1.03619,1.03634,1.03644,1.03619,1.03621,1.03636,1.03645,1.03621,208,1.0362266666666666,1.0366373333333334,,,,193.8,,42.58083016946202,False,True,False,False,False,False,False,False
2022-11-30 09:54:00,1.03634,1.03667,1.0367,1.03634,1.03637,1.03669,1.03672,1.03637,185,1.0364,1.036618,,,,192.8,,51.356758524241094,False,False,False,True,False,False,False,False
2022-11-30 09:55:00,1.03666,1.03651,1.03674,1.0365,1.03669,1.03652,1.03675,1.03652,181,1.0365066666666667,1.0365893333333334,,,,188.9,,47.5791084547526,False,False,False,False,False,False,False,False
2022-11-30 09:56:00,1.0365,1.03603,1.03651,1.03589,1.03652,1.03604,1.03652,1.0359,215,1.0364033333333333,1.0365433333333334,,,,189.4,,38.480934949186626,False,True,False,True,False,False,False,False
2022-11-30 09:57:00,1.03604,1.03592,1.03614,1.03581,1.03607,1.03593,1.03616,1.03584,228,1.0361533333333333,1.0364933333333333,,,,196.7,,36.755210316614615,False,True,False,False,False,False,False,False
2022-11-30 09:58:00,1.03592,1.03575,1.03598,1.03573,1.03594,1.03577,1.036,1.03575,238,1.0359,1.036442,,,,199.8,,34.21449788080578,False,True,False,False,False,False,False,False
2022-11-30 09:59:00,1.03575,1.03581,1.03597,1.03572,1.03577,1.03585,1.03599,1.03576,193,1.0358266666666667,1.0363950000000002,,,,198.7,,35.890311893537756,False,True,False,False,False,False,False,False
2022-11-30 10:00:00,1.03582,1.03635,1.03669,1.03574,1.03585,1.03637,1.03671,1.03578,292,1.03597,1.036364,,,,211.0,,48.532784680875395,False,False,False,True,False,False,False,False
2022-11-30 10:01:00,1.03634,1.0365,1.03657,1.03634,1.03636,1.03652,1.03658,1.03635,233,1.0362200000000001,1.0363436666666666,,,,213.1,,51.38597452999134,False,False,False,False,False,False,False,False
2022-11-30 10:02:00,1.03649,1.03678,1.03678,1.03649,1.03652,1.03679,1.03681,1.03652,223,1.0365433333333334,1.036331,,,,219.6,,56.238041081122745,True,False,True,False,False,False,False,False
2022-11-30 10:03:00,1.03677,1.03673,1.03685,1.03669,1.03679,1.03675,1.03687,1.03671,213,1.03667,1.03633,,,,220.1,,55.18424764957539,True,False,False,False,False,False,False,False
2022-11-30 10:04:00,1.03674,1.03643,1.03679,1.03637,1.03675,1.03645,1.03681,1.03639,239,1.0366466666666667,1.036314,,,,225.5,,49.251459007104444,False,False,True,False,False,False,False,False
2022-11-30 10:05:00,1.03642,1.03641,1.03663,1.03633,1.03645,1.03642,1.03665,1.03635,276,1.0365233333333332,1.0362989999999999,,,,235.0,,48.8761296600478,False,False,False,False,False,False,False,False
2022-11-30 10:06:00,1.03643,1.03679,1.03688,1.03643,1.03644,1.03681,1.03691,1.03644,248,1.0365433333333334,1.0362983333333333,,,,238.3,,55.74208805724684,True,False,True,False,False,False,False,False
2022-11-30 10:07:00,1.03678,1.03709,1.03711,1.03672,1.03681,1.03711,1.03713,1.03674,280,1.0367633333333333,1.0363123333333333,,,,243.5,,60.256903721389946,True,False,False,False,False,False,False,False
2022-11-30 10:08:00,1.03708,1.03709,1.03725,1.03703,1.0371,1.0371,1.03728,1.03706,279,1.03699,1.036325333333333,1.0366602,,,247.6,,60.256903721389946,True,False,False,False,False,False,False,False
2022-11-30 10:09:00,1.0371,1.03713,1.03727,1.03704,1.03711,1.03715,1.03729,1.03706,264,1.0371033333333335,1.0363453333333332,1.0366484,,,254.7,,60.86791229515991,True,False,False,False,False,False,False,False
2022-11-30 10:10:00,1.03713,1.0374,1.0374,1.03713,1.03716,1.03741,1.03741,1.03715,209,1.0372066666666668,1.0363716666666667,1.0366472,,,246.4,,64.78351490476902,True,False,False,False,False,False,False,False
2022-11-30 10:11:00,1.03739,1.03768,1.03769,1.03736,1.03741,1.03771,1.03771,1.03738,234,1.0374033333333335,1.0364119999999999,1.0366534,,,246.5,,68.30710217358624,True,False,False,False,False,False,False,False
2022-11-30 10:12:00,1.03771,1.03799,1.03799,1.03766,1.03773,1.03801,1.03801,1.03767,306,1.0376899999999998,1.0364676666666668,1.0366698,,,254.8,,71.6695765009039,True,False,False,False,False,False,False,False
2022-11-30 10:13:00,1.03797,1.03784,1.03797,1.03765,1.03798,1.03785,1.03799,1.03766,363,1.0378366666666665,1.036518,1.0366804,,,269.8,,67.93302665961791,True,False,False,False,False,False,False,False
2022-11-30 10:14:00,1.03783,1.03754,1.03793,1.03747,1.03785,1.03755,1.03794,1.03748,269,1.03779,1.036552666666667,1.0366862,,,272.8,,61.106262753964835,True,False,False,False,False,False,False,False
2022-11-30 10:15:00,1.03753,1.03755,1.03771,1.03752,1.03754,1.03757,1.03773,1.03753,202,1.0376433333333333,1.036599,1.0366898,,,265.4,,61.24535395672494,True,False,False,False,False,False,False,False
2022-11-30 10:16:00,1.03754,1.03731,1.03754,1.0373,1.03756,1.03733,1.03756,1.03732,214,1.0374666666666668,1.0366406666666668,1.0366878,,,262.0,,56.08759252019707,True,False,False,False,False,False,False,False
2022-11-30 10:17:00,1.03731,1.03718,1.03731,1.03715,1.03732,1.03719,1.03733,1.03716,195,1.0373466666666669,1.0366853333333335,1.0366829999999998,,,253.5,,53.47406753676905,False,False,True,False,False,False,False,False
2022-11-30 10:18:00,1.03718,1.03716,1.03723,1.03704,1.0372,1.03717,1.03725,1.03706,162,1.0372166666666667,1.0367330000000001,1.0366803999999998,,,241.8,,53.06647151609925,False,False,False,False,False,False,False,False
2022-11-30 10:19:00,1.03718,1.03692,1.03719,1.03688,1.03719,1.03695,1.03721,1.03689,138,1.037086666666667,1.0367713333333333,1.0366743999999999,,,229.2,,48.33006903382838,False,False,False,False,False,False,False,False
2022-11-30 10:20:00,1.03692,1.03719,1.03721,1.03686,1.03694,1.0372,1.03722,1.03687,200,1.03709,1.0368143333333333,1.0366726,,,228.3,,53.3489360377322,False,False,False,False,False,False,False,False
2022-11-30 10:21:00,1.0372,1.03728,1.03728,1.03712,1.03721,1.0373,1.0373,1.03713,173,1.03713,1.0368519999999999,1.0366760000000002,,,222.2,,54.91302298762533,False,False,False,False,False,False,False,False
2022-11-30 10:22:00,1.03727,1.03692,1.03728,1.03681,1.03729,1.03694,1.0373,1.03683,248,1.03713,1.036876333333333,1.0366712,,,216.4,,48.01396041112194,False,False,False,False,False,False,False,False
2022-11-30 10:23:00,1.03691,1.03691,1.03695,1.03685,1.03693,1.03692,1.03696,1.03687,135,1.0370366666666666,1.036895333333333,1.0366742,,,193.6,,47.83509675206106,False,False,False,False,False,False,False,False
2022-11-30 10:24:00,1.0369,1.03688,1.0369,1.03666,1.03692,1.0369,1.03692,1.03667,226,1.0369033333333333,1.0369023333333331,1.0366736,,,189.3,,47.2690968403376,False,False,False,False,False,False,False,False
2022-11-30 10:25:00,1.03686,1.03673,1.03691,1.03667,1.03687,1.03675,1.03693,1.03668,212,1.03684,1.0369096666666666,1.036671,,,190.3,,44.451435916964826,False,True,False,True,False,False,False,False
2022-11-30 10:26:00,1.03672,1.03659,1.03672,1.03656,1.03675,1.03661,1.03676,1.03659,208,1.0367333333333333,1.0369283333333332,1.0366666,,,189.7,,41.9507934405269,False,True,False,False,False,False,False,False
2022-11-30 10:27:00,1.03657,1.03669,1.03674,1.03643,1.0366,1.03671,1.03675,1.03645,225,1.03667,1.036954,1.036667,,,192.7,,44.34681658325044,False,True,False,False,False,False,False,False
2022-11-30 10:28:00,1.03669,1.03669,1.03671,1.03656,1.0367,1.0367,1.03672,1.03657,244,1.0366566666666666,1.0369853333333332,1.0366667999999999,,,200.9,,44.34681658325044,False,True,False,False,False,False,False,False
2022-11-30 10:29:00,1.03668,1.03665,1.03674,1.03657,1.0367,1.03668,1.03676,1.03659,210,1.0366766666666667,1.0370133333333333,1.0366692,,,208.1,,43.5219391993425,False,True,False,False,False,False,False,False
2022-11-30 10:30:00,1.03665,1.03657,1.03667,1.03655,1.03667,1.0366,1.0367,1.03657,186,1.0366366666666667,1.0370206666666668,1.0366684,,,206.7,,41.85371588002416,False,True,False,False,False,False,False,False
2022-11-30 10:31:00,1.03658,1.03667,1.03667,1.03657,1.0366,1.03668,1.03669,1.03659,176,1.03663,1.0370263333333334,1.0366723999999998,,,207.0,,44.69294051820906,False,True,False,False,False,False,False,False
2022-11-30 10:32:00,1.03666,1.03665,1.0367,1.03643,1.03667,1.03666,1.03672,1.03645,234,1.03663,1.037022,1.0366790000000001,,,205.6,,44.230144760961934,False,True,False,False,False,False,False,False
2022-11-30 10:33:00,1.03663,1.03656,1.03665,1.03655,1.03665,1.03658,1.03666,1.03657,127,1.0366266666666666,1.0370163333333335,1.0366836000000001,,,204.8,,42.12691908453984,False,True,False,False,False,False,False,False
2022-11-30 10:34:00,1.03656,1.03677,1.03679,1.03653,1.03657,1.03678,1.03681,1.03654,156,1.0366600000000001,1.037027666666667,1.036689,,,197.8,,48.275866092953166,False,False,False,True,False,False,False,False
2022-11-30 10:35:00,1.03677,1.03667,1.03679,1.03666,1.03679,1.03669,1.0368,1.03668,129,1.0366666666666666,1.0370363333333334,1.0366992000000002,,,189.5,,45.79346701576026,False,False,False,False,False,False,False,False
2022-11-30 10:36:00,1.03667,1.03644,1.03667,1.03641,1.03668,1.03647,1.03669,1.03643,153,1.0366266666666666,1.0370246666666667,1.0367068000000002,,,184.0,,40.643297512351346,False,True,False,True,False,False,False,False
2022-11-30 10:37:00,1.0365,1.03649,1.03653,1.03638,1.03652,1.03651,1.03654,1.0364,127,1.036533333333333,1.0370046666666668,1.0367198,,,174.2,,42.15847369140122,False,True,False,False,False,False,False,False
2022-11-30 10:38:00,1.03648,1.03639,1.0365,1.03638,1.0365,1.03641,1.03651,1.0364,161,1.03644,1.0369813333333335,1.036733,1.036780625,,165.9,,39.97200854663707,False,True,False,False,False,False,False,False
2022-11-30 10:39:00,1.03639,1.03648,1.03654,1.03639,1.03642,1.0365,1.03655,1.03642,104,1.0364533333333332,1.0369596666666667,1.0367471999999998,1.036765125,,155.3,,42.83106990967981,False,True,False,False,False,False,False,False
2022-11-30 10:40:00,1.03648,1.0366,1.03683,1.03647,1.03649,1.03663,1.03685,1.03649,172,1.03649,1.036933,1.0367612,1.0367543750000001,,153.9,,46.47310146793242,False,False,False,True,False,False,False,False
2022-11-30 10:41:00,1.0366,1.03661,1.03673,1.0366,1.03662,1.03664,1.03675,1.03662,167,1.0365633333333333,1.0368973333333333,1.0367704,1.0367448750000001,,153.0,,46.775844666717425,False,False,False,False,False,False,False,False
2022-11-30 10:42:00,1.03661,1.03648,1.03669,1.03639,1.03664,1.03649,1.0367,1.0364,330,1.0365633333333333,1.036847,1.0367762,1.0367362500000001,,162.6,,43.35999962633407,False,True,False,True,False,False,False,False
2022-11-30 10:43:00,1.03648,1.0364,1.03648,1.03637,1.0365,1.03641,1.0365,1.03639,164,1.0364966666666666,1.036799,1.0367774,1.0367248750000002,,166.3,,41.36816780392504,False,True,False,False,False,False,False,False
2022-11-30 10:44:00,1.03639,1.03633,1.03643,1.03633,1.03641,1.03634,1.03645,1.03634,151,1.0364033333333333,1.0367586666666666,1.0367705999999999,1.0367133750000002,,165.8,,39.66016269788803,False,True,False,False,False,False,False,False
2022-11-30 10:45:00,1.03631,1.03623,1.03632,1.03621,1.03634,1.03626,1.03636,1.03625,148,1.03632,1.0367146666666667,1.036765,1.036699125,,167.7,,37.30278424333761,False,True,False,False,False,False,False,False
2022-11-30 10:46:00,1.03624,1.03644,1.03646,1.03622,1.03626,1.03645,1.03649,1.03624,137,1.0363333333333333,1.0366856666666666,1.0367732,1.0366870000000001,,166.1,,44.69871083817146,False,True,False,False,False,False,False,False
2022-11-30 10:47:00,1.03644,1.03654,1.0366,1.03639,1.03646,1.03655,1.03663,1.03641,140,1.0364033333333333,1.0366643333333332,1.0367856,1.0366760000000002,,167.4,,47.83807622539147,False,False,False,True,False,False,False,False
2022-11-30 10:48:00,1.03653,1.03634,1.03667,1.03634,1.03655,1.03636,1.0367,1.03635,203,1.03644,1.0366369999999998,1.0367974000000002,1.0366641250000002,,171.6,,42.64986669322403,False,True,False,True,False,False,False,False
2022-11-30 10:49:00,1.03634,1.03639,1.03647,1.03629,1.03635,1.03641,1.03648,1.0363,209,1.0364233333333333,1.0366193333333331,1.0368089999999999,1.03665375,,182.1,,44.268859660682146,False,True,False,False,False,False,False,False
2022-11-30 10:50:00,1.0364,1.03617,1.03641,1.03609,1.03642,1.03619,1.03643,1.0361,243,1.0363,1.0365853333333332,1.0368053999999998,1.036639875,,189.2,,39.06934760311808,False,True,False,False,False,False,False,False
2022-11-30 10:51:00,1.03616,1.03642,1.03645,1.03605,1.03619,1.03644,1.03646,1.03606,185,1.0363266666666666,1.0365566666666666,1.0368038,1.0366312500000001,,191.0,,46.69247726479358,False,False,False,True,False,False,False,False
2022-11-30 10:52:00,1.03642,1.03648,1.0365,1.03628,1.03645,1.0365,1.03652,1.0363,187,1.0363566666666666,1.0365419999999999,1.0367978,1.03662275,,176.7,,48.354008696504664,False,False,False,False,False,False,False,False
2022-11-30 10:53:00,1.03649,1.03655,1.03655,1.03638,1.0365,1.03657,1.03657,1.0364,145,1.0364833333333332,1.03653,1.0367941999999999,1.036620125,,174.8,,50.290731413256346,False,False,False,False,False,False,False,False
2022-11-30 10:54:00,1.03655,1.0362,1.03657,1.03616,1.03656,1.03622,1.03659,1.03619,249,1.03641,1.0365073333333332,1.0367895999999999,1.03661125,,184.6,,41.87779085845546,False,True,False,True,False,False,False,False
2022-11-30 10:55:00,1.03622,1.03603,1.03626,1.03603,1.03626,1.03607,1.03628,1.03606,383,1.0362600000000002,1.036484,1.0367819999999999,1.036600875,,208.1,,38.52400450182065,False,True,False,False,False,False,False,False
2022-11-30 10:56:00,1.03604,1.0359,1.03621,1.03588,1.03607,1.03593,1.03625,1.03593,318,1.0360433333333334,1.036461,1.0367641999999997,1.0365894999999998,,226.2,,36.15186620328714,False,True,False,False,False,False,False,False
2022-11-30 10:57:00,1.03591,1.03566,1.03598,1.03558,1.03593,1.03567,1.03602,1.03559,345,1.0358633333333334,1.0364266666666668,1.0367355999999999,1.0365768750000002,,246.7,,32.22672031425384,False,True,False,False,False,False,False,False
2022-11-30 10:58:00,1.03565,1.03557,1.03582,1.03552,1.03567,1.0356,1.03585,1.03555,341,1.03571,1.0363893333333334,1.0367051999999999,1.0365627499999999,1.0366827,260.5,205.96,30.879645016043824,False,True,False,False,True,True,False,False
2022-11-30 10:59:00,1.03557,1.03543,1.03564,1.03536,1.03559,1.03545,1.03567,1.03539,302,1.0355533333333333,1.0363486666666668,1.0366712,1.036549,1.0366598000000002,269.8,206.95,28.868476866128674,False,True,False,False,True,False,False,False
2022-11-30 11:00:00,1.03541,1.03554,1.03562,1.03526,1.03542,1.03555,1.03564,1.03528,433,1.0355133333333333,1.0363143333333336,1.0366339999999998,1.036535625,1.0366406000000001,288.8,208.63,32.565773833096145,False,True,False,False,True,False,False,False
2022-11-30 11:01:00,1.03555,1.03556,1.03565,1.03547,1.03556,1.03559,1.03566,1.03549,345,1.0355100000000002,1.0362773333333335,1.0365916,1.03652425,1.0366225000000002,304.8,210.83,33.24174432877261,False,True,False,False,True,False,False,False
2022-11-30 11:02:00,1.03556,1.0357,1.0357,1.03547,1.0356,1.03571,1.03571,1.03548,293,1.0355999999999999,1.0362456666666668,1.0365457999999999,1.0365165,1.0366078,315.4,212.02,37.90975659046192,False,True,False,False,True,False,False,False
